emotion,image_path
happiness,all_test\happiness\test_test_1648_aligned.jpg
happiness,all_test\happiness\test_test_1655_aligned.jpg
happiness,all_test\happiness\test_test_1656_aligned.jpg
happiness,all_test\happiness\test_test_1658_aligned.jpg
happiness,all_test\happiness\test_test_1659_aligned.jpg
happiness,all_test\happiness\test_test_1665_aligned.jpg
happiness,all_test\happiness\test_test_1667_aligned.jpg
happiness,all_test\happiness\test_test_1676_aligned.jpg
happiness,all_test\happiness\test_test_1677_aligned.jpg
happiness,all_test\happiness\test_test_1678_aligned.jpg
happiness,all_test\happiness\test_test_1679_aligned.jpg
happiness,all_test\happiness\test_test_1686_aligned.jpg
happiness,all_test\happiness\test_test_1690_aligned.jpg
happiness,all_test\happiness\test_test_1692_aligned.jpg
happiness,all_test\happiness\test_test_1693_aligned.jpg
happiness,all_test\happiness\test_test_1694_aligned.jpg
happiness,all_test\happiness\test_test_1695_aligned.jpg
happiness,all_test\happiness\test_test_1696_aligned.jpg
happiness,all_test\happiness\test_test_1697_aligned.jpg
happiness,all_test\happiness\test_test_1699_aligned.jpg
happiness,all_test\happiness\test_test_1701_aligned.jpg
happiness,all_test\happiness\test_test_1702_aligned.jpg
happiness,all_test\happiness\test_test_1703_aligned.jpg
happiness,all_test\happiness\test_test_1704_aligned.jpg
happiness,all_test\happiness\test_test_1705_aligned.jpg
happiness,all_test\happiness\test_test_1706_aligned.jpg
happiness,all_test\happiness\test_test_1707_aligned.jpg
happiness,all_test\happiness\test_test_1708_aligned.jpg
happiness,all_test\happiness\test_test_1710_aligned.jpg
happiness,all_test\happiness\test_test_1712_aligned.jpg
happiness,all_test\happiness\test_test_1713_aligned.jpg
happiness,all_test\happiness\test_test_1717_aligned.jpg
happiness,all_test\happiness\test_test_1718_aligned.jpg
happiness,all_test\happiness\test_test_1719_aligned.jpg
happiness,all_test\happiness\test_test_1724_aligned.jpg
happiness,all_test\happiness\test_test_1726_aligned.jpg
happiness,all_test\happiness\test_test_1729_aligned.jpg
happiness,all_test\happiness\test_test_1733_aligned.jpg
happiness,all_test\happiness\test_test_1734_aligned.jpg
happiness,all_test\happiness\test_test_1743_aligned.jpg
happiness,all_test\happiness\test_test_1749_aligned.jpg
happiness,all_test\happiness\test_test_1752_aligned.jpg
happiness,all_test\happiness\test_test_1755_aligned.jpg
happiness,all_test\happiness\test_test_1757_aligned.jpg
happiness,all_test\happiness\test_test_1761_aligned.jpg
happiness,all_test\happiness\test_test_1762_aligned.jpg
happiness,all_test\happiness\test_test_1764_aligned.jpg
happiness,all_test\happiness\test_test_1765_aligned.jpg
happiness,all_test\happiness\test_test_1770_aligned.jpg
happiness,all_test\happiness\test_test_1773_aligned.jpg
happiness,all_test\happiness\test_test_1775_aligned.jpg
happiness,all_test\happiness\test_test_1778_aligned.jpg
happiness,all_test\happiness\test_test_1784_aligned.jpg
happiness,all_test\happiness\test_test_1787_aligned.jpg
happiness,all_test\happiness\test_test_1790_aligned.jpg
happiness,all_test\happiness\test_test_1793_aligned.jpg
happiness,all_test\happiness\test_test_1794_aligned.jpg
happiness,all_test\happiness\test_test_1796_aligned.jpg
happiness,all_test\happiness\test_test_1797_aligned.jpg
happiness,all_test\happiness\test_test_1817_aligned.jpg
happiness,all_test\happiness\test_test_1819_aligned.jpg
happiness,all_test\happiness\test_test_1825_aligned.jpg
happiness,all_test\happiness\test_test_1826_aligned.jpg
happiness,all_test\happiness\test_test_1834_aligned.jpg
happiness,all_test\happiness\test_test_1837_aligned.jpg
happiness,all_test\happiness\test_test_1841_aligned.jpg
happiness,all_test\happiness\test_test_1844_aligned.jpg
happiness,all_test\happiness\test_test_1848_aligned.jpg
happiness,all_test\happiness\test_test_1860_aligned.jpg
happiness,all_test\happiness\test_test_1862_aligned.jpg
happiness,all_test\happiness\test_test_1865_aligned.jpg
happiness,all_test\happiness\test_test_1870_aligned.jpg
happiness,all_test\happiness\test_test_1871_aligned.jpg
happiness,all_test\happiness\test_test_1876_aligned.jpg
happiness,all_test\happiness\test_test_1878_aligned.jpg
happiness,all_test\happiness\test_test_1881_aligned.jpg
happiness,all_test\happiness\test_test_1883_aligned.jpg
happiness,all_test\happiness\test_test_1885_aligned.jpg
happiness,all_test\happiness\test_test_1887_aligned.jpg
happiness,all_test\happiness\test_test_1888_aligned.jpg
happiness,all_test\happiness\test_test_1889_aligned.jpg
happiness,all_test\happiness\test_test_1892_aligned.jpg
happiness,all_test\happiness\test_test_1894_aligned.jpg
happiness,all_test\happiness\test_test_1895_aligned.jpg
happiness,all_test\happiness\test_test_1896_aligned.jpg
happiness,all_test\happiness\test_test_1897_aligned.jpg
happiness,all_test\happiness\test_test_1898_aligned.jpg
happiness,all_test\happiness\test_test_1899_aligned.jpg
happiness,all_test\happiness\test_test_1900_aligned.jpg
happiness,all_test\happiness\test_test_1905_aligned.jpg
happiness,all_test\happiness\test_test_1906_aligned.jpg
happiness,all_test\happiness\test_test_1907_aligned.jpg
happiness,all_test\happiness\test_test_1915_aligned.jpg
happiness,all_test\happiness\test_test_1916_aligned.jpg
happiness,all_test\happiness\test_test_1917_aligned.jpg
happiness,all_test\happiness\test_test_1919_aligned.jpg
happiness,all_test\happiness\test_test_1921_aligned.jpg
happiness,all_test\happiness\test_test_1924_aligned.jpg
happiness,all_test\happiness\test_test_1925_aligned.jpg
happiness,all_test\happiness\test_test_1930_aligned.jpg
happiness,all_test\happiness\test_test_1940_aligned.jpg
happiness,all_test\happiness\test_test_1941_aligned.jpg
happiness,all_test\happiness\test_test_1950_aligned.jpg
happiness,all_test\happiness\test_test_1953_aligned.jpg
happiness,all_test\happiness\test_test_1959_aligned.jpg
happiness,all_test\happiness\test_test_1960_aligned.jpg
happiness,all_test\happiness\test_test_1965_aligned.jpg
happiness,all_test\happiness\test_test_1972_aligned.jpg
happiness,all_test\happiness\test_test_1977_aligned.jpg
happiness,all_test\happiness\test_test_1978_aligned.jpg
happiness,all_test\happiness\test_test_1979_aligned.jpg
happiness,all_test\happiness\test_test_1980_aligned.jpg
happiness,all_test\happiness\test_test_1987_aligned.jpg
happiness,all_test\happiness\test_test_1989_aligned.jpg
happiness,all_test\happiness\test_test_1991_aligned.jpg
happiness,all_test\happiness\test_test_1992_aligned.jpg
happiness,all_test\happiness\test_test_1994_aligned.jpg
happiness,all_test\happiness\test_test_1995_aligned.jpg
happiness,all_test\happiness\test_test_1998_aligned.jpg
happiness,all_test\happiness\test_test_1999_aligned.jpg
happiness,all_test\happiness\test_test_2001_aligned.jpg
happiness,all_test\happiness\test_test_2002_aligned.jpg
happiness,all_test\happiness\test_test_2003_aligned.jpg
happiness,all_test\happiness\test_test_2004_aligned.jpg
happiness,all_test\happiness\test_test_2006_aligned.jpg
happiness,all_test\happiness\test_test_2007_aligned.jpg
happiness,all_test\happiness\test_test_2008_aligned.jpg
happiness,all_test\happiness\test_test_2009_aligned.jpg
happiness,all_test\happiness\test_test_2010_aligned.jpg
happiness,all_test\happiness\test_test_2011_aligned.jpg
happiness,all_test\happiness\test_test_2012_aligned.jpg
happiness,all_test\happiness\test_test_2015_aligned.jpg
happiness,all_test\happiness\test_test_2018_aligned.jpg
happiness,all_test\happiness\test_test_2019_aligned.jpg
happiness,all_test\happiness\test_test_2020_aligned.jpg
happiness,all_test\happiness\test_test_2023_aligned.jpg
happiness,all_test\happiness\test_test_2027_aligned.jpg
happiness,all_test\happiness\test_test_2028_aligned.jpg
happiness,all_test\happiness\test_test_2029_aligned.jpg
happiness,all_test\happiness\test_test_2030_aligned.jpg
happiness,all_test\happiness\test_test_2031_aligned.jpg
happiness,all_test\happiness\test_test_2032_aligned.jpg
happiness,all_test\happiness\test_test_2033_aligned.jpg
happiness,all_test\happiness\test_test_2039_aligned.jpg
happiness,all_test\happiness\test_test_2040_aligned.jpg
happiness,all_test\happiness\test_test_2041_aligned.jpg
happiness,all_test\happiness\test_test_2042_aligned.jpg
happiness,all_test\happiness\test_test_2043_aligned.jpg
happiness,all_test\happiness\test_test_2044_aligned.jpg
happiness,all_test\happiness\test_test_2045_aligned.jpg
happiness,all_test\happiness\test_test_2046_aligned.jpg
happiness,all_test\happiness\test_test_2047_aligned.jpg
happiness,all_test\happiness\test_test_2048_aligned.jpg
happiness,all_test\happiness\test_test_2049_aligned.jpg
happiness,all_test\happiness\test_test_2053_aligned.jpg
happiness,all_test\happiness\test_test_2055_aligned.jpg
happiness,all_test\happiness\test_test_2059_aligned.jpg
happiness,all_test\happiness\test_test_2060_aligned.jpg
happiness,all_test\happiness\test_test_2063_aligned.jpg
happiness,all_test\happiness\test_test_2064_aligned.jpg
happiness,all_test\happiness\test_test_2065_aligned.jpg
happiness,all_test\happiness\test_test_2072_aligned.jpg
happiness,all_test\happiness\test_test_2074_aligned.jpg
happiness,all_test\happiness\test_test_2079_aligned.jpg
happiness,all_test\happiness\test_test_2081_aligned.jpg
happiness,all_test\happiness\test_test_2082_aligned.jpg
happiness,all_test\happiness\test_test_2083_aligned.jpg
happiness,all_test\happiness\test_test_2084_aligned.jpg
happiness,all_test\happiness\test_test_2085_aligned.jpg
happiness,all_test\happiness\test_test_2086_aligned.jpg
happiness,all_test\happiness\test_test_2087_aligned.jpg
happiness,all_test\happiness\test_test_2089_aligned.jpg
happiness,all_test\happiness\test_test_2090_aligned.jpg
happiness,all_test\happiness\test_test_2091_aligned.jpg
happiness,all_test\happiness\test_test_2092_aligned.jpg
happiness,all_test\happiness\test_test_2093_aligned.jpg
happiness,all_test\happiness\test_test_2094_aligned.jpg
happiness,all_test\happiness\test_test_2096_aligned.jpg
happiness,all_test\happiness\test_test_2098_aligned.jpg
happiness,all_test\happiness\test_test_2104_aligned.jpg
happiness,all_test\happiness\test_test_2105_aligned.jpg
happiness,all_test\happiness\test_test_2106_aligned.jpg
happiness,all_test\happiness\test_test_2107_aligned.jpg
happiness,all_test\happiness\test_test_2108_aligned.jpg
happiness,all_test\happiness\test_test_2110_aligned.jpg
happiness,all_test\happiness\test_test_2112_aligned.jpg
happiness,all_test\happiness\test_test_2114_aligned.jpg
happiness,all_test\happiness\test_test_2116_aligned.jpg
happiness,all_test\happiness\test_test_2120_aligned.jpg
happiness,all_test\happiness\test_test_2122_aligned.jpg
happiness,all_test\happiness\test_test_2125_aligned.jpg
happiness,all_test\happiness\test_test_2126_aligned.jpg
happiness,all_test\happiness\test_test_2127_aligned.jpg
happiness,all_test\happiness\test_test_2128_aligned.jpg
happiness,all_test\happiness\test_test_2129_aligned.jpg
happiness,all_test\happiness\test_test_2133_aligned.jpg
happiness,all_test\happiness\test_test_2134_aligned.jpg
happiness,all_test\happiness\test_test_2135_aligned.jpg
happiness,all_test\happiness\test_test_2136_aligned.jpg
happiness,all_test\happiness\test_test_2137_aligned.jpg
happiness,all_test\happiness\test_test_2139_aligned.jpg
happiness,all_test\happiness\test_test_2140_aligned.jpg
happiness,all_test\happiness\test_test_2141_aligned.jpg
happiness,all_test\happiness\test_test_2143_aligned.jpg
happiness,all_test\happiness\test_test_2144_aligned.jpg
happiness,all_test\happiness\test_test_2145_aligned.jpg
happiness,all_test\happiness\test_test_2148_aligned.jpg
happiness,all_test\happiness\test_test_2150_aligned.jpg
happiness,all_test\happiness\test_test_2151_aligned.jpg
happiness,all_test\happiness\test_test_2152_aligned.jpg
happiness,all_test\happiness\test_test_2153_aligned.jpg
happiness,all_test\happiness\test_test_2155_aligned.jpg
happiness,all_test\happiness\test_test_2160_aligned.jpg
happiness,all_test\happiness\test_test_2161_aligned.jpg
happiness,all_test\happiness\test_test_2162_aligned.jpg
happiness,all_test\happiness\test_test_2163_aligned.jpg
happiness,all_test\happiness\test_test_2164_aligned.jpg
happiness,all_test\happiness\test_test_2165_aligned.jpg
happiness,all_test\happiness\test_test_2166_aligned.jpg
happiness,all_test\happiness\test_test_2168_aligned.jpg
happiness,all_test\happiness\test_test_2171_aligned.jpg
happiness,all_test\happiness\test_test_2173_aligned.jpg
happiness,all_test\happiness\test_test_2175_aligned.jpg
happiness,all_test\happiness\test_test_2176_aligned.jpg
happiness,all_test\happiness\test_test_2177_aligned.jpg
happiness,all_test\happiness\test_test_2178_aligned.jpg
happiness,all_test\happiness\test_test_2179_aligned.jpg
happiness,all_test\happiness\test_test_2180_aligned.jpg
happiness,all_test\happiness\test_test_2181_aligned.jpg
happiness,all_test\happiness\test_test_2182_aligned.jpg
happiness,all_test\happiness\test_test_2184_aligned.jpg
happiness,all_test\happiness\test_test_2185_aligned.jpg
happiness,all_test\happiness\test_test_2186_aligned.jpg
happiness,all_test\happiness\test_test_2187_aligned.jpg
happiness,all_test\happiness\test_test_2189_aligned.jpg
happiness,all_test\happiness\test_test_2190_aligned.jpg
happiness,all_test\happiness\test_test_2196_aligned.jpg
happiness,all_test\happiness\test_test_2197_aligned.jpg
happiness,all_test\happiness\test_test_2198_aligned.jpg
happiness,all_test\happiness\test_test_2199_aligned.jpg
happiness,all_test\happiness\test_test_2200_aligned.jpg
happiness,all_test\happiness\test_test_2201_aligned.jpg
happiness,all_test\happiness\test_test_2202_aligned.jpg
happiness,all_test\happiness\test_test_2203_aligned.jpg
happiness,all_test\happiness\test_test_2205_aligned.jpg
happiness,all_test\happiness\test_test_2206_aligned.jpg
happiness,all_test\happiness\test_test_2208_aligned.jpg
happiness,all_test\happiness\test_test_2212_aligned.jpg
happiness,all_test\happiness\test_test_2215_aligned.jpg
happiness,all_test\happiness\test_test_2219_aligned.jpg
happiness,all_test\happiness\test_test_2220_aligned.jpg
happiness,all_test\happiness\test_test_2221_aligned.jpg
happiness,all_test\happiness\test_test_2222_aligned.jpg
happiness,all_test\happiness\test_test_2224_aligned.jpg
happiness,all_test\happiness\test_test_2229_aligned.jpg
happiness,all_test\happiness\test_test_2230_aligned.jpg
happiness,all_test\happiness\test_test_2231_aligned.jpg
happiness,all_test\happiness\test_test_2232_aligned.jpg
happiness,all_test\happiness\test_test_2233_aligned.jpg
happiness,all_test\happiness\test_test_2235_aligned.jpg
happiness,all_test\happiness\test_test_2236_aligned.jpg
happiness,all_test\happiness\test_test_2237_aligned.jpg
happiness,all_test\happiness\train_train_00003_aligned.jpg
happiness,all_test\happiness\train_train_00004_aligned.jpg
happiness,all_test\happiness\train_train_00008_aligned.jpg
happiness,all_test\happiness\train_train_00009_aligned.jpg
happiness,all_test\happiness\train_train_00011_aligned.jpg
happiness,all_test\happiness\train_train_00014_aligned.jpg
happiness,all_test\happiness\train_train_00016_aligned.jpg
happiness,all_test\happiness\train_train_00017_aligned.jpg
happiness,all_test\happiness\train_train_00018_aligned.jpg
happiness,all_test\happiness\train_train_00019_aligned.jpg
happiness,all_test\happiness\train_train_00020_aligned.jpg
happiness,all_test\happiness\train_train_00021_aligned.jpg
happiness,all_test\happiness\train_train_00022_aligned.jpg
happiness,all_test\happiness\train_train_00029_aligned.jpg
happiness,all_test\happiness\train_train_00035_aligned.jpg
happiness,all_test\happiness\train_train_00036_aligned.jpg
happiness,all_test\happiness\train_train_00037_aligned.jpg
happiness,all_test\happiness\train_train_00045_aligned.jpg
happiness,all_test\happiness\train_train_00046_aligned.jpg
happiness,all_test\happiness\train_train_00048_aligned.jpg
happiness,all_test\happiness\train_train_00050_aligned.jpg
happiness,all_test\happiness\train_train_00051_aligned.jpg
happiness,all_test\happiness\train_train_00052_aligned.jpg
