emotion,image_path,label,model_name,response_time,prediction_continuos,predicted_emotion
happiness,all_test\happiness\test_test_0478_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 99.90%
sad: 0.01%
surprise: 0.00%
neutral: 0.09%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0479_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.01%
happy: 99.98%
sad: 0.00%
surprise: 0.01%
neutral: 0.00%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0480_aligned.jpg,happiness,deepface,0.01,"DeepFace multiple emotion probabilities:
angry: 0.01%
disgust: 0.00%
fear: 0.00%
happy: 91.32%
sad: 0.01%
surprise: 0.00%
neutral: 8.66%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0481_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.06%
disgust: 0.00%
fear: 5.63%
happy: 94.30%
sad: 0.01%
surprise: 0.00%
neutral: 0.00%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0484_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.66%
disgust: 0.00%
fear: 1.04%
happy: 26.00%
sad: 46.57%
surprise: 0.21%
neutral: 25.52%

Dominant emotion: sad",sad
happiness,all_test\happiness\test_test_0485_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 88.08%
disgust: 1.78%
fear: 3.38%
happy: 0.21%
sad: 2.80%
surprise: 0.00%
neutral: 3.75%

Dominant emotion: angry",angry
happiness,all_test\happiness\test_test_0486_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 99.98%
sad: 0.02%
surprise: 0.00%
neutral: 0.00%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0487_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.01%
happy: 84.03%
sad: 0.01%
surprise: 0.05%
neutral: 15.90%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0488_aligned.jpg,happiness,deepface,0.03,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 95.59%
happy: 4.38%
sad: 0.00%
surprise: 0.03%
neutral: 0.00%

Dominant emotion: fear",fear
happiness,all_test\happiness\test_test_0489_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 99.98%
sad: 0.00%
surprise: 0.00%
neutral: 0.02%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0490_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.23%
disgust: 0.00%
fear: 1.07%
happy: 17.71%
sad: 0.91%
surprise: 0.43%
neutral: 79.64%

Dominant emotion: neutral",neutral
happiness,all_test\happiness\test_test_0492_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 95.55%
sad: 0.00%
surprise: 0.64%
neutral: 3.81%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0493_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.07%
disgust: 0.00%
fear: 0.10%
happy: 99.01%
sad: 0.70%
surprise: 0.00%
neutral: 0.12%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0494_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 99.91%
sad: 0.07%
surprise: 0.00%
neutral: 0.02%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0495_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.89%
disgust: 0.00%
fear: 2.23%
happy: 76.02%
sad: 0.26%
surprise: 16.90%
neutral: 3.70%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0496_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.51%
disgust: 0.00%
fear: 0.02%
happy: 21.69%
sad: 0.65%
surprise: 0.03%
neutral: 77.09%

Dominant emotion: neutral",neutral
happiness,all_test\happiness\test_test_0497_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 99.31%
sad: 0.00%
surprise: 0.00%
neutral: 0.69%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0498_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 99.99%
sad: 0.00%
surprise: 0.00%
neutral: 0.01%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0500_aligned.jpg,happiness,deepface,0.03,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 98.48%
sad: 0.02%
surprise: 0.00%
neutral: 1.50%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0501_aligned.jpg,happiness,deepface,0.03,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 99.79%
sad: 0.00%
surprise: 0.00%
neutral: 0.21%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0502_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 1.67%
happy: 98.33%
sad: 0.00%
surprise: 0.00%
neutral: 0.00%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0503_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.06%
disgust: 0.00%
fear: 0.00%
happy: 97.24%
sad: 0.01%
surprise: 0.00%
neutral: 2.68%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0504_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 90.35%
sad: 0.00%
surprise: 0.00%
neutral: 9.65%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0505_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 99.54%
sad: 0.00%
surprise: 0.00%
neutral: 0.46%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0506_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 97.80%
sad: 0.00%
surprise: 0.00%
neutral: 2.20%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0508_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 100.00%
sad: 0.00%
surprise: 0.00%
neutral: 0.00%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0509_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.16%
disgust: 0.00%
fear: 92.90%
happy: 1.02%
sad: 4.67%
surprise: 0.00%
neutral: 1.25%

Dominant emotion: fear",fear
happiness,all_test\happiness\test_test_0510_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 99.84%
sad: 0.00%
surprise: 0.00%
neutral: 0.16%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0511_aligned.jpg,happiness,deepface,0.03,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 99.51%
sad: 0.00%
surprise: 0.00%
neutral: 0.49%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0512_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 88.11%
sad: 0.04%
surprise: 0.00%
neutral: 11.86%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0515_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 99.87%
sad: 0.04%
surprise: 0.00%
neutral: 0.08%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0516_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.16%
disgust: 0.00%
fear: 0.07%
happy: 96.99%
sad: 0.00%
surprise: 0.55%
neutral: 2.23%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0518_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 99.99%
sad: 0.00%
surprise: 0.00%
neutral: 0.01%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0519_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.75%
disgust: 0.00%
fear: 0.20%
happy: 96.53%
sad: 0.03%
surprise: 0.03%
neutral: 2.47%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0520_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 99.98%
sad: 0.00%
surprise: 0.00%
neutral: 0.02%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0521_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 99.99%
sad: 0.00%
surprise: 0.00%
neutral: 0.01%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0522_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.01%
happy: 99.96%
sad: 0.01%
surprise: 0.00%
neutral: 0.02%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0523_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 99.97%
sad: 0.02%
surprise: 0.00%
neutral: 0.01%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0524_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 99.95%
sad: 0.00%
surprise: 0.00%
neutral: 0.05%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0525_aligned.jpg,happiness,deepface,0.03,"DeepFace multiple emotion probabilities:
angry: 0.59%
disgust: 0.01%
fear: 12.50%
happy: 45.58%
sad: 7.78%
surprise: 0.01%
neutral: 33.54%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0527_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 99.06%
sad: 0.00%
surprise: 0.00%
neutral: 0.94%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0528_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 99.88%
sad: 0.00%
surprise: 0.00%
neutral: 0.12%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0529_aligned.jpg,happiness,deepface,0.03,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 83.63%
sad: 0.17%
surprise: 0.00%
neutral: 16.20%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0530_aligned.jpg,happiness,deepface,0.03,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 89.55%
sad: 0.01%
surprise: 0.01%
neutral: 10.43%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0531_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 98.90%
sad: 0.00%
surprise: 0.00%
neutral: 1.10%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0532_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.12%
happy: 98.55%
sad: 0.03%
surprise: 0.04%
neutral: 1.26%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0533_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.01%
happy: 93.49%
sad: 0.84%
surprise: 0.00%
neutral: 5.65%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0534_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 100.00%
sad: 0.00%
surprise: 0.00%
neutral: 0.00%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0535_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.01%
disgust: 0.00%
fear: 0.10%
happy: 92.70%
sad: 7.07%
surprise: 0.00%
neutral: 0.12%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0536_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.01%
happy: 99.99%
sad: 0.00%
surprise: 0.00%
neutral: 0.00%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0538_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 50.56%
sad: 0.00%
surprise: 0.00%
neutral: 49.44%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0539_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 99.98%
sad: 0.00%
surprise: 0.00%
neutral: 0.02%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0543_aligned.jpg,happiness,deepface,0.01,"DeepFace multiple emotion probabilities:
angry: 31.87%
disgust: 0.89%
fear: 11.31%
happy: 2.21%
sad: 53.70%
surprise: 0.00%
neutral: 0.01%

Dominant emotion: sad",sad
happiness,all_test\happiness\test_test_0544_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 97.83%
sad: 0.00%
surprise: 0.00%
neutral: 2.17%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0545_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 1.54%
disgust: 0.00%
fear: 71.60%
happy: 26.45%
sad: 0.31%
surprise: 0.08%
neutral: 0.01%

Dominant emotion: fear",fear
happiness,all_test\happiness\test_test_0546_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 2.18%
disgust: 0.00%
fear: 2.73%
happy: 0.10%
sad: 24.38%
surprise: 0.00%
neutral: 70.62%

Dominant emotion: neutral",neutral
happiness,all_test\happiness\test_test_0547_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.03%
disgust: 0.00%
fear: 0.00%
happy: 74.13%
sad: 0.02%
surprise: 0.20%
neutral: 25.62%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0548_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 100.00%
sad: 0.00%
surprise: 0.00%
neutral: 0.00%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0549_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 99.98%
sad: 0.00%
surprise: 0.00%
neutral: 0.02%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0552_aligned.jpg,happiness,deepface,0.03,"DeepFace multiple emotion probabilities:
angry: 30.08%
disgust: 0.04%
fear: 34.95%
happy: 18.89%
sad: 15.28%
surprise: 0.13%
neutral: 0.63%

Dominant emotion: fear",fear
happiness,all_test\happiness\test_test_0553_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 99.99%
sad: 0.00%
surprise: 0.00%
neutral: 0.01%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0554_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.03%
disgust: 0.00%
fear: 0.00%
happy: 98.79%
sad: 0.04%
surprise: 0.00%
neutral: 1.14%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0555_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 91.65%
disgust: 0.00%
fear: 0.00%
happy: 0.01%
sad: 5.40%
surprise: 0.00%
neutral: 2.94%

Dominant emotion: angry",angry
happiness,all_test\happiness\test_test_0556_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.04%
happy: 99.73%
sad: 0.06%
surprise: 0.00%
neutral: 0.17%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0557_aligned.jpg,happiness,deepface,0.03,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 99.97%
sad: 0.00%
surprise: 0.00%
neutral: 0.03%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0558_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 100.00%
sad: 0.00%
surprise: 0.00%
neutral: 0.00%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0559_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 99.79%
sad: 0.17%
surprise: 0.00%
neutral: 0.04%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0561_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 99.99%
sad: 0.00%
surprise: 0.00%
neutral: 0.00%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0562_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.21%
disgust: 0.00%
fear: 0.04%
happy: 99.29%
sad: 0.14%
surprise: 0.00%
neutral: 0.33%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0563_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.03%
disgust: 0.00%
fear: 0.00%
happy: 89.43%
sad: 0.01%
surprise: 0.00%
neutral: 10.53%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0565_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.03%
disgust: 0.00%
fear: 0.00%
happy: 99.58%
sad: 0.13%
surprise: 0.18%
neutral: 0.07%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0567_aligned.jpg,happiness,deepface,0.03,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 99.99%
sad: 0.00%
surprise: 0.00%
neutral: 0.01%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0568_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.01%
happy: 98.33%
sad: 0.60%
surprise: 0.00%
neutral: 1.06%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0569_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 1.00%
disgust: 0.01%
fear: 1.09%
happy: 97.75%
sad: 0.14%
surprise: 0.00%
neutral: 0.00%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0570_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.01%
happy: 84.12%
sad: 4.88%
surprise: 0.00%
neutral: 10.98%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0571_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 99.78%
sad: 0.00%
surprise: 0.00%
neutral: 0.22%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0572_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 88.11%
sad: 0.00%
surprise: 0.04%
neutral: 11.84%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0573_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 1.48%
disgust: 0.01%
fear: 0.18%
happy: 90.50%
sad: 7.45%
surprise: 0.00%
neutral: 0.37%

Dominant emotion: happy",happy
happiness,all_test\happiness\test_test_0574_aligned.jpg,happiness,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 100.00%
sad: 0.00%
surprise: 0.00%
neutral: 0.00%

Dominant emotion: happy",happy
